arrivalRate,brownoutMethod,discipline,outDir,relativeDeviation,seed,timeNmu,timeNsigma,timeYmu,timeYsigma,optionalRatio,rtAvg,rtMax,rtP95,rtP99,rtP999,utilization
5,timecut,ps,results-ps-timecut-relativeDeviation0010-seed0009-arrivalRate0005,10,9,0.00067,6.7e-05,0.07,0.007,0.995495495495,0.107308951077,0.293759366404,0.218655939881,0.267858930199,0.284677887647,0.351462081771
6,timecut,ps,results-ps-timecut-relativeDeviation0010-seed0009-arrivalRate0006,10,9,0.00067,6.7e-05,0.07,0.007,0.983177570093,0.11016963539,0.282251705598,0.230465551484,0.262912070536,0.281592697227,0.416268152084
7,timecut,ps,results-ps-timecut-relativeDeviation0010-seed0009-arrivalRate0007,10,9,0.00067,6.7e-05,0.07,0.007,0.965785381026,0.118269655474,0.301968580399,0.249206088233,0.277741951328,0.294576396184,0.484041391047
8,timecut,ps,results-ps-timecut-relativeDeviation0010-seed0009-arrivalRate0008,10,9,0.00067,6.7e-05,0.07,0.007,0.930800542741,0.117871263056,0.307514082787,0.2314810395,0.270911753023,0.297323677529,0.535968204006
9,timecut,ps,results-ps-timecut-relativeDeviation0010-seed0009-arrivalRate0009,10,9,0.00067,6.7e-05,0.07,0.007,0.896797153025,0.115925551502,0.30369153642,0.227553336152,0.268189258932,0.292127216822,0.59086675562
10,timecut,ps,results-ps-timecut-relativeDeviation0010-seed0009-arrivalRate0010,10,9,0.00067,6.7e-05,0.07,0.007,0.868621064061,0.112190077725,0.294139237919,0.203659305617,0.240605352647,0.284387728833,0.624052461603
20,timecut,ps,results-ps-timecut-relativeDeviation0010-seed0009-arrivalRate0020,10,9,0.00067,6.7e-05,0.07,0.007,0.622620380739,0.106724993352,0.25993153018,0.21015541421,0.232023308986,0.252081990133,0.864337359427
30,timecut,ps,results-ps-timecut-relativeDeviation0010-seed0009-arrivalRate0030,10,9,0.00067,6.7e-05,0.07,0.007,0.438028687017,0.0911583925054,0.255500672307,0.210350429766,0.224831626386,0.245621538734,0.934415527678
40,timecut,ps,results-ps-timecut-relativeDeviation0010-seed0009-arrivalRate0040,10,9,0.00067,6.7e-05,0.07,0.007,0.332877835474,0.075747319206,0.267648488684,0.203196349742,0.222827573843,0.241621967136,0.963592208991
50,timecut,ps,results-ps-timecut-relativeDeviation0010-seed0009-arrivalRate0050,10,9,0.00067,6.7e-05,0.07,0.007,0.268195853551,0.0663604805425,0.261542644023,0.199189668037,0.221260587484,0.242261007367,0.970947581748
60,timecut,ps,results-ps-timecut-relativeDeviation0010-seed0009-arrivalRate0060,10,9,0.00067,6.7e-05,0.07,0.007,0.221577515866,0.0596813081587,0.25542470987,0.198149963689,0.2216961023,0.243429390324,0.978918083061
70,timecut,ps,results-ps-timecut-relativeDeviation0010-seed0009-arrivalRate0070,10,9,0.00067,6.7e-05,0.07,0.007,0.187393526405,0.0547587246172,0.26508961127,0.192083631687,0.220338612952,0.246907116677,0.983918457259
80,timecut,ps,results-ps-timecut-relativeDeviation0010-seed0009-arrivalRate0080,10,9,0.00067,6.7e-05,0.07,0.007,0.164177077675,0.0514622402948,0.254490333957,0.188629329493,0.218285669432,0.244135417918,0.985236393894
90,timecut,ps,results-ps-timecut-relativeDeviation0010-seed0009-arrivalRate0090,10,9,0.00067,6.7e-05,0.07,0.007,0.146811364468,0.0489338401531,0.259993803127,0.18359726593,0.22042877166,0.242614473445,0.987802161698
100,timecut,ps,results-ps-timecut-relativeDeviation0010-seed0009-arrivalRate0100,10,9,0.00067,6.7e-05,0.07,0.007,0.131616595136,0.046741368045,0.260556241151,0.177909190407,0.217766263638,0.242084027016,0.986662705859
200,timecut,ps,results-ps-timecut-relativeDeviation0010-seed0009-arrivalRate0200,10,9,0.00067,6.7e-05,0.07,0.007,0.0620609546988,0.0365786532164,0.272391915156,0.140644812521,0.20077558561,0.249360545605,0.997611089997
300,timecut,ps,results-ps-timecut-relativeDeviation0010-seed0009-arrivalRate0300,10,9,0.00067,6.7e-05,0.07,0.007,0.0380370806357,0.0330872583746,0.279484147181,0.0443627997342,0.177782316617,0.243781179456,0.998361482693
400,timecut,ps,results-ps-timecut-relativeDeviation0010-seed0009-arrivalRate0400,10,9,0.00067,6.7e-05,0.07,0.007,0.026318708747,0.0324212050941,0.234960816346,0.0389917758572,0.180321118514,0.209014319159,0.999457050214
500,timecut,ps,results-ps-timecut-relativeDeviation0010-seed0009-arrivalRate0500,10,9,0.00067,6.7e-05,0.07,0.007,0.0190311801545,0.0332372480809,0.246485114675,0.0418689520113,0.186015143266,0.22483005644,0.999649741959
600,timecut,ps,results-ps-timecut-relativeDeviation0010-seed0009-arrivalRate0600,10,9,0.00067,6.7e-05,0.07,0.007,0.0144371548241,0.0336834687768,0.264696763966,0.0444965398605,0.181756667701,0.238010839355,0.999532993821
700,timecut,ps,results-ps-timecut-relativeDeviation0010-seed0009-arrivalRate0700,10,9,0.00067,6.7e-05,0.07,0.007,0.0110403329574,0.0337847159395,0.327364025928,0.0482160079398,0.11939408119,0.253609872337,0.999785389753
800,timecut,ps,results-ps-timecut-relativeDeviation0010-seed0009-arrivalRate0800,10,9,0.00067,6.7e-05,0.07,0.007,0.00835608275709,0.0335590835709,0.330754375295,0.0523728952251,0.0631908483084,0.273043960874,0.999964296364
900,timecut,ps,results-ps-timecut-relativeDeviation0010-seed0009-arrivalRate0900,10,9,0.00067,6.7e-05,0.07,0.007,0.00633425169733,0.0331289955817,0.372339124235,0.0567330935219,0.0667343995557,0.283096019981,0.999964362425
1,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0000-arrivalRate0001,11,0,0.00067,7.37e-05,0.07,0.0077,1.0,0.0728877985829,0.138198733805,0.0927538142647,0.130568694069,0.137435729831,0.0604597783025
2,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0000-arrivalRate0002,11,0,0.00067,7.37e-05,0.07,0.0077,1.0,0.0807646074828,0.197467848619,0.137178209598,0.187351956201,0.196985197751,0.133989718101
3,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0000-arrivalRate0003,11,0,0.00067,7.37e-05,0.07,0.0077,1.0,0.0875818131356,0.229176313724,0.15802894635,0.203914964963,0.225321105438,0.204123279472
4,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0000-arrivalRate0004,11,0,0.00067,7.37e-05,0.07,0.0077,1.0,0.0972002329858,0.249921055176,0.197418175217,0.230665627281,0.249658567774,0.271541519492
5,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0000-arrivalRate0005,11,0,0.00067,7.37e-05,0.07,0.0077,0.997711670481,0.101914461573,0.270367900047,0.203068951176,0.245508306898,0.269253780349,0.336350135525
6,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0000-arrivalRate0006,11,0,0.00067,7.37e-05,0.07,0.0077,0.98127340824,0.110927762196,0.317194664785,0.225831465127,0.260065416983,0.306791592406,0.402966570843
7,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0000-arrivalRate0007,11,0,0.00067,7.37e-05,0.07,0.0077,0.973270440252,0.116656586835,0.295875110518,0.230766129496,0.262263508025,0.294668683838,0.478367283187
8,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0000-arrivalRate0008,11,0,0.00067,7.37e-05,0.07,0.0077,0.951417004049,0.122204406869,0.308400312741,0.23865243877,0.276724827883,0.300477150217,0.544270659567
9,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0000-arrivalRate0009,11,0,0.00067,7.37e-05,0.07,0.0077,0.910820451843,0.118802577997,0.32473669654,0.228049032594,0.260369981049,0.316916689655,0.593233536508
10,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0000-arrivalRate0010,11,0,0.00067,7.37e-05,0.07,0.0077,0.879049676026,0.115599273529,0.29430143913,0.212675736925,0.25591895271,0.28478055623,0.631847656693
20,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0000-arrivalRate0020,11,0,0.00067,7.37e-05,0.07,0.0077,0.618672665917,0.107168824272,0.262742031914,0.209608768651,0.228083636523,0.24785216342,0.856049559793
30,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0000-arrivalRate0030,11,0,0.00067,7.37e-05,0.07,0.0077,0.449171686747,0.0920495247035,0.254959896676,0.210169290834,0.234970486606,0.247646093928,0.937904218968
40,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0000-arrivalRate0040,11,0,0.00067,7.37e-05,0.07,0.0077,0.342647473892,0.0771514761226,0.265932081063,0.205650870781,0.228895994196,0.242014229725,0.959731168254
50,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0000-arrivalRate0050,11,0,0.00067,7.37e-05,0.07,0.0077,0.27197309417,0.0670593513774,0.28875544084,0.202116757546,0.226705465117,0.250503047485,0.969986232225
60,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0000-arrivalRate0060,11,0,0.00067,7.37e-05,0.07,0.0077,0.227170658683,0.0605248259764,0.290899104069,0.19943706318,0.224571347907,0.252567255859,0.976395058617
70,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0000-arrivalRate0070,11,0,0.00067,7.37e-05,0.07,0.0077,0.193475815523,0.0554985821655,0.262650029121,0.194607368243,0.226077327857,0.251682430156,0.978270882417
80,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0000-arrivalRate0080,11,0,0.00067,7.37e-05,0.07,0.0077,0.168555042663,0.0518712727189,0.262028437535,0.191320042241,0.222045676138,0.241537009321,0.983388782924
90,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0000-arrivalRate0090,11,0,0.00067,7.37e-05,0.07,0.0077,0.149068322981,0.0490501029914,0.265187061397,0.183391916826,0.221261895138,0.247118660844,0.986347562646
100,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0000-arrivalRate0100,11,0,0.00067,7.37e-05,0.07,0.0077,0.131948281578,0.0468405876872,0.254803577153,0.175697390894,0.222217100976,0.245298030704,0.986905917306
200,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0000-arrivalRate0200,11,0,0.00067,7.37e-05,0.07,0.0077,0.0620731775026,0.036428389278,0.275973427178,0.14146621196,0.19947861578,0.246740195669,0.996491318068
300,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0000-arrivalRate0300,11,0,0.00067,7.37e-05,0.07,0.0077,0.0381047418413,0.0329935523911,0.30288358503,0.0432941030294,0.179401555835,0.234674755993,0.998608003966
400,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0000-arrivalRate0400,11,0,0.00067,7.37e-05,0.07,0.0077,0.0259496466431,0.0325488965106,0.232043227819,0.0389534470762,0.182242039821,0.214594316237,0.999511248788
500,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0000-arrivalRate0500,11,0,0.00067,7.37e-05,0.07,0.0077,0.0190009058571,0.0331579169515,0.254415463799,0.0416072024226,0.186755304699,0.22431201085,0.999439123537
600,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0000-arrivalRate0600,11,0,0.00067,7.37e-05,0.07,0.0077,0.0142272677012,0.0333349729413,0.277159892818,0.0446478342465,0.180872139285,0.239781506156,0.999727864143
700,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0000-arrivalRate0700,11,0,0.00067,7.37e-05,0.07,0.0077,0.0108923863798,0.0339395716512,0.322299025227,0.0477481769499,0.11651534895,0.255780758947,0.999945190389
800,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0000-arrivalRate0800,11,0,0.00067,7.37e-05,0.07,0.0077,0.00833494595416,0.0333996699174,0.33348769316,0.0520426450513,0.0612943387869,0.272681766786,0.999932678887
900,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0000-arrivalRate0900,11,0,0.00067,7.37e-05,0.07,0.0077,0.00630619534425,0.0332751081786,0.366782627281,0.0559081563312,0.0628702339183,0.286464588011,0.999978435707
1,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0001-arrivalRate0001,11,1,0.00067,7.37e-05,0.07,0.0077,1.0,0.0775773031058,0.167520351635,0.134615336067,0.158026599956,0.166570976467,0.0672536572779
2,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0001-arrivalRate0002,11,1,0.00067,7.37e-05,0.07,0.0077,1.0,0.0836002930027,0.267999381794,0.147465529906,0.222262366556,0.261258264158,0.146872006944
3,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0001-arrivalRate0003,11,1,0.00067,7.37e-05,0.07,0.0077,1.0,0.0902961087993,0.281505691888,0.17491842434,0.237609255221,0.272832586367,0.212308692913
4,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0001-arrivalRate0004,11,1,0.00067,7.37e-05,0.07,0.0077,1.0,0.0965179679773,0.293258846934,0.192388820011,0.243394398697,0.280047570824,0.285872876061
5,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0001-arrivalRate0005,11,1,0.00067,7.37e-05,0.07,0.0077,0.997762863535,0.100667018839,0.294310739963,0.198878807941,0.252022734528,0.292186620704,0.346279566566
6,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0001-arrivalRate0006,11,1,0.00067,7.37e-05,0.07,0.0077,0.986940298507,0.103171117804,0.30113064585,0.209364349169,0.251592004905,0.298186401549,0.410637833047
7,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0001-arrivalRate0007,11,1,0.00067,7.37e-05,0.07,0.0077,0.974522292994,0.11122235458,0.301352904815,0.225067835751,0.267310171592,0.300016925573,0.474626719524
8,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0001-arrivalRate0008,11,1,0.00067,7.37e-05,0.07,0.0077,0.962237762238,0.118896401369,0.304243001863,0.232861316025,0.270119190318,0.299136491474,0.531559610871
9,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0001-arrivalRate0009,11,1,0.00067,7.37e-05,0.07,0.0077,0.92793931732,0.118240716416,0.297383219036,0.235807743344,0.269177276744,0.288985165317,0.568060293423
10,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0001-arrivalRate0010,11,1,0.00067,7.37e-05,0.07,0.0077,0.895161290323,0.11524551731,0.289641588501,0.221614965761,0.261114137528,0.28623272004,0.604004048882
20,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0001-arrivalRate0020,11,1,0.00067,7.37e-05,0.07,0.0077,0.62689926843,0.108228759556,0.27735054896,0.21408662638,0.234310485515,0.261972825044,0.87204409099
30,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0001-arrivalRate0030,11,1,0.00067,7.37e-05,0.07,0.0077,0.452265069262,0.0912093535562,0.27022654072,0.209406850859,0.228566368104,0.245012917968,0.939476252067
40,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0001-arrivalRate0040,11,1,0.00067,7.37e-05,0.07,0.0077,0.339400728087,0.0766708948952,0.274205981371,0.207357233033,0.229846550849,0.252059251949,0.960384075211
50,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0001-arrivalRate0050,11,1,0.00067,7.37e-05,0.07,0.0077,0.273825503356,0.0673988587291,0.264846433298,0.204152088246,0.227235169843,0.248199796029,0.975941881557
60,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0001-arrivalRate0060,11,1,0.00067,7.37e-05,0.07,0.0077,0.226689000558,0.0606387274675,0.282034435694,0.197969549368,0.223943708825,0.24323992015,0.978566330049
70,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0001-arrivalRate0070,11,1,0.00067,7.37e-05,0.07,0.0077,0.193951032165,0.0555861707109,0.288889461318,0.194391745809,0.222060369532,0.240002498064,0.982656877868
80,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0001-arrivalRate0080,11,1,0.00067,7.37e-05,0.07,0.0077,0.168802228412,0.0521633632222,0.273409481707,0.190015283482,0.221093455085,0.243587400789,0.987520928566
90,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0001-arrivalRate0090,11,1,0.00067,7.37e-05,0.07,0.0077,0.148894106018,0.0492286358887,0.253337033472,0.185340667358,0.221054165704,0.244574769281,0.985932895935
100,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0001-arrivalRate0100,11,1,0.00067,7.37e-05,0.07,0.0077,0.132787429457,0.0470646984602,0.27450446818,0.177310556495,0.220008952491,0.245080052145,0.986425420506
200,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0001-arrivalRate0200,11,1,0.00067,7.37e-05,0.07,0.0077,0.0626391982183,0.0363816590633,0.263820406513,0.141408354438,0.19763374631,0.243610217575,0.997958111235
300,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0001-arrivalRate0300,11,1,0.00067,7.37e-05,0.07,0.0077,0.0386114720624,0.033109555905,0.28582434673,0.0451922640834,0.178369172938,0.240480005505,0.998765202915
400,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0001-arrivalRate0400,11,1,0.00067,7.37e-05,0.07,0.0077,0.0264551739518,0.0323516208252,0.230176870714,0.0388220073131,0.181204637036,0.209713164498,0.999177722425
500,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0001-arrivalRate0500,11,1,0.00067,7.37e-05,0.07,0.0077,0.0192642917803,0.0331355291034,0.258945503495,0.0414212094458,0.186210897298,0.222926704642,0.999315543564
600,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0001-arrivalRate0600,11,1,0.00067,7.37e-05,0.07,0.0077,0.0145660039539,0.0327091964441,0.278634121429,0.0439795691175,0.178389784894,0.238028978436,0.999822197521
700,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0001-arrivalRate0700,11,1,0.00067,7.37e-05,0.07,0.0077,0.0110238236188,0.0331014615267,0.304836879532,0.0475136952634,0.114987099958,0.260418157461,0.999913735895
800,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0001-arrivalRate0800,11,1,0.00067,7.37e-05,0.07,0.0077,0.00846642025246,0.0336028230535,0.366314123415,0.0519583201625,0.0606676959367,0.275099382376,0.999850595933
900,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0001-arrivalRate0900,11,1,0.00067,7.37e-05,0.07,0.0077,0.00648400694272,0.033539560579,0.385533168995,0.0567323026029,0.0652258826786,0.286446737752,0.999952346103
1,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0002-arrivalRate0001,11,2,0.00067,7.37e-05,0.07,0.0077,1.0,0.0750213313186,0.180397986642,0.115050437283,0.163410958032,0.178699283781,0.0565551737401
2,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0002-arrivalRate0002,11,2,0.00067,7.37e-05,0.07,0.0077,1.0,0.0836499547051,0.21037467549,0.163042099941,0.203770587055,0.209308465946,0.137348484114
3,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0002-arrivalRate0003,11,2,0.00067,7.37e-05,0.07,0.0077,1.0,0.088096268522,0.275060696983,0.163821343093,0.243524275927,0.272579377486,0.203699186786
4,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0002-arrivalRate0004,11,2,0.00067,7.37e-05,0.07,0.0077,1.0,0.0936109746165,0.320045314432,0.178827579341,0.27711232823,0.314083712164,0.271504549666
5,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0002-arrivalRate0005,11,2,0.00067,7.37e-05,0.07,0.0077,0.993333333333,0.0981610919821,0.256500177779,0.194776650567,0.23005145059,0.252013512318,0.340944193765
6,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0002-arrivalRate0006,11,2,0.00067,7.37e-05,0.07,0.0077,0.981481481481,0.105344992037,0.287801111797,0.211245227354,0.252846882487,0.287251684604,0.401614029574
7,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0002-arrivalRate0007,11,2,0.00067,7.37e-05,0.07,0.0077,0.9765625,0.114054644097,0.298817755208,0.231574788266,0.26358709765,0.285236260813,0.471744395871
8,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0002-arrivalRate0008,11,2,0.00067,7.37e-05,0.07,0.0077,0.959128065395,0.121461583502,0.302016099071,0.236922338264,0.279648567818,0.301259364132,0.531824696348
9,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0002-arrivalRate0009,11,2,0.00067,7.37e-05,0.07,0.0077,0.922126081582,0.117032644468,0.303445245626,0.228720561514,0.269008677473,0.302461514493,0.56922427629
10,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0002-arrivalRate0010,11,2,0.00067,7.37e-05,0.07,0.0077,0.88144895719,0.116269537596,0.314538542352,0.222353736437,0.268065511746,0.29914620219,0.615933271947
20,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0002-arrivalRate0020,11,2,0.00067,7.37e-05,0.07,0.0077,0.621830209482,0.109077071139,0.258654142954,0.21189619366,0.230436145227,0.251478149211,0.872717911657
30,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0002-arrivalRate0030,11,2,0.00067,7.37e-05,0.07,0.0077,0.442136498516,0.090143082624,0.280019724303,0.208630292159,0.229975031242,0.254853313074,0.931176596069
40,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0002-arrivalRate0040,11,2,0.00067,7.37e-05,0.07,0.0077,0.336363636364,0.0762990899183,0.275795071196,0.207956119897,0.228414150805,0.247875222972,0.962248497529
50,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0002-arrivalRate0050,11,2,0.00067,7.37e-05,0.07,0.0077,0.270551739419,0.0668606262956,0.267550858256,0.202626071234,0.226553671762,0.252631408568,0.970992409478
60,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0002-arrivalRate0060,11,2,0.00067,7.37e-05,0.07,0.0077,0.225675175731,0.0602756407347,0.25731037898,0.19868326081,0.223726086504,0.245437523434,0.977130583762
70,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0002-arrivalRate0070,11,2,0.00067,7.37e-05,0.07,0.0077,0.193820672082,0.0554881484619,0.260821731991,0.195070326546,0.22217004247,0.24709469845,0.983444556978
80,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0002-arrivalRate0080,11,2,0.00067,7.37e-05,0.07,0.0077,0.167932605994,0.0520411808623,0.25004860539,0.189572209216,0.219404242829,0.240752884546,0.987033731228
90,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0002-arrivalRate0090,11,2,0.00067,7.37e-05,0.07,0.0077,0.147450788605,0.0490963161707,0.253303487918,0.185273564777,0.219126796572,0.244232294428,0.987177119475
100,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0002-arrivalRate0100,11,2,0.00067,7.37e-05,0.07,0.0077,0.13164277839,0.0467443148109,0.284507556529,0.177333032892,0.222993580149,0.246280382103,0.986970207187
200,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0002-arrivalRate0200,11,2,0.00067,7.37e-05,0.07,0.0077,0.0623923551308,0.0365449330843,0.278100729239,0.141484039684,0.199329150081,0.244676723314,0.997062565077
300,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0002-arrivalRate0300,11,2,0.00067,7.37e-05,0.07,0.0077,0.0382821177342,0.0328802467965,0.274873777117,0.0412300166233,0.178905549703,0.220377759105,0.999212475631
400,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0002-arrivalRate0400,11,2,0.00067,7.37e-05,0.07,0.0077,0.0262457735159,0.0324073220132,0.234210331392,0.0390041779838,0.181297529326,0.210378018031,0.998959987784
500,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0002-arrivalRate0500,11,2,0.00067,7.37e-05,0.07,0.0077,0.019189339256,0.0329773780148,0.263948721501,0.0413643608444,0.185104434086,0.223043023142,0.999460682974
600,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0002-arrivalRate0600,11,2,0.00067,7.37e-05,0.07,0.0077,0.014459707469,0.0329147585668,0.289644990101,0.0442440558465,0.176860934171,0.238779322838,0.999745220675
700,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0002-arrivalRate0700,11,2,0.00067,7.37e-05,0.07,0.0077,0.0110971557576,0.0334618532856,0.294369534263,0.0480602125963,0.117520815518,0.256705161643,0.999890280066
800,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0002-arrivalRate0800,11,2,0.00067,7.37e-05,0.07,0.0077,0.00840570028947,0.0335029115224,0.338396080362,0.0518191840021,0.0596628358569,0.273737338431,0.999908148918
900,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0002-arrivalRate0900,11,2,0.00067,7.37e-05,0.07,0.0077,0.00648304244347,0.0336958674718,0.374473685468,0.056663374699,0.0673667014528,0.278374326904,0.999947502896
1,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0003-arrivalRate0001,11,3,0.00067,7.37e-05,0.07,0.0077,1.0,0.0728311653345,0.104071368307,0.0907326519131,0.0976668692642,0.103430918402,0.0579379694487
2,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0003-arrivalRate0002,11,3,0.00067,7.37e-05,0.07,0.0077,1.0,0.0795953671634,0.16376561249,0.131247937701,0.155513174222,0.162801779805,0.131739705863
3,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0003-arrivalRate0003,11,3,0.00067,7.37e-05,0.07,0.0077,0.996240601504,0.0858599627558,0.322764243396,0.155009626937,0.246101478475,0.31788159562,0.207987006644
4,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0003-arrivalRate0004,11,3,0.00067,7.37e-05,0.07,0.0077,0.997267759563,0.0902695075902,0.327614623257,0.162694842846,0.238811873792,0.326474141142,0.279207007294
5,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0003-arrivalRate0005,11,3,0.00067,7.37e-05,0.07,0.0077,0.997858672377,0.0956632249029,0.330524851174,0.171398719808,0.237271967034,0.327754797081,0.358495963596
6,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0003-arrivalRate0006,11,3,0.00067,7.37e-05,0.07,0.0077,0.984402079723,0.107067389159,0.281140579533,0.204818407285,0.261014102154,0.278445299929,0.435952083557
7,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0003-arrivalRate0007,11,3,0.00067,7.37e-05,0.07,0.0077,0.969117647059,0.117001530819,0.296131023624,0.233833782966,0.272000555806,0.293451996265,0.501902696617
8,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0003-arrivalRate0008,11,3,0.00067,7.37e-05,0.07,0.0077,0.949868073879,0.121666683325,0.298491079658,0.23838391626,0.280525999445,0.297687920593,0.55029825365
9,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0003-arrivalRate0009,11,3,0.00067,7.37e-05,0.07,0.0077,0.906729634002,0.117281435115,0.298123077836,0.226155947991,0.268112299164,0.288242934969,0.59045589804
10,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0003-arrivalRate0010,11,3,0.00067,7.37e-05,0.07,0.0077,0.869612068966,0.114560597952,0.275761543518,0.206277811747,0.239941497923,0.26893944663,0.620700051733
20,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0003-arrivalRate0020,11,3,0.00067,7.37e-05,0.07,0.0077,0.613399231192,0.106869495782,0.281631859506,0.210415119979,0.23358825837,0.253795687736,0.86853591435
30,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0003-arrivalRate0030,11,3,0.00067,7.37e-05,0.07,0.0077,0.445266272189,0.09140496496,0.258435509914,0.208731690669,0.225336086652,0.246096932079,0.94003161908
40,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0003-arrivalRate0040,11,3,0.00067,7.37e-05,0.07,0.0077,0.336183121897,0.0760718976284,0.2627426619,0.20545092272,0.224532022154,0.241607970762,0.965777237191
50,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0003-arrivalRate0050,11,3,0.00067,7.37e-05,0.07,0.0077,0.267549668874,0.0663586821709,0.254909019997,0.201748634455,0.22578434037,0.247907498354,0.968597426709
60,timecut,ps,results-ps-timecut-relativeDeviation0011-seed0003-arrivalRate0060,11,3,0.00067,7.37e-05,0.07,0.0077,0.225073855244,0.06030883848,0.265290905844,0.197777225356,0.222673265154,0.248694124365,0.975771024545
